f017145cc7bb24c975312e786bf33581	49c7e433b754074f25607c158fea80a6	The Undertones	Teenage Kicks	2015-09-03	http://www.youtube.com/watch?v=PinCg7IGqHg	spotify:track:1feNbmqLpO76f6cPcgnZvb
8c53a1cccfea8e7ec3d85e3d79176759	6df751fe12f92f89a2aa7f6291ac7be7	Melody's Echo Chamber	Crystallized	2015-09-03	http://soundcloud.com/fatpossum/melodys-echo-chamber/s-17EZn	spotify:track:5jgvg71gHznsE6pfczfe0m
f3ab190013d739092357607af73b472f	8a5e244b2f5bc7f54647a1d254b3bcc8	Pearl Jam	Alive (Pinkpop 1992)	2015-09-03	http://www.youtube.com/watch?v=sJT3vIMsCQo	
90538eb44a195b56d83389b4d1414703	1e538eb0fa3fecef810b4613e38724c6	palehound	dry food	2015-09-03	http://www.youtube.com/watch?v=73m_gV0eQzw	spotify:track:5VPFb2DAlHcbeuiiKW9jVv
66a4ce7594e32c267aeddd9588fcedfc	6d617158424e345441f84569dc422b90	Tobias Jesso Jr.	Hollywood	2015-09-03	http://hypem.com/item/27vp9	spotify:track:6sHdBYQ8xiZ8p4eRuMqKoq
9ecb51afde8298586d663d4d7c3c8d66	9dd80aeae511dc33863ef538fdbe72a9	Hitchhiker ížˆì¹˜í•˜ì´ì»¤	11 (ELEVEN)	2015-09-03	http://www.youtube.com/watch?v=gZa4yre0uEk	spotify:track:0GFEaPaySh2i74jB8J3U5V
758273f3aec591ca9cbfb0ce4af80dec	665bc66b391dfa3752a8b89d11a55f18	The Big Moon	The Road	2015-09-03	http://soundcloud.com/commoonicate/the-road	spotify:track:4zNThSWcALfI9V5uAPKrOP
1653bb48dfb002473e83ed430d0b33fc	5498fb6ebecd55becd46dac28961b649	Semisonic	Closing Time	2015-09-03	http://hypem.com/item/3f6s	spotify:track:4EnkwZd0UJAuHpNMMemQaA
47a58812448d399eb90c4ed75b8f350f	7eed879628bdb7690985c784c285d738	The Heartbeats	Crazy for You	2015-09-03	http://www.youtube.com/watch?v=ekG7Ms5TcMs	spotify:track:5vLEwwFWxjf4NtXvJgaH5r
945936a848dc58b2afbc9086dcad76af	a37eb2f6d1933a9b01431f2f87684916	Mandolin Orange	Old Ties And Companions	2015-09-03	http://soundcloud.com/lme-artist/mandolin-orange-old-ties-and	spotify:track:4xpHRDRSts4Zz2MDreHxPc
a1f8362a9a9bbd91e26e8ab281f0aafd	1894c6df386aa4b8d80f9624835c80ad	SIOUXSIE	Love Crime	2015-09-03	http://www.youtube.com/watch?v=e5f8dMw_Zz4	
d44a4dbfff493b25a738f682c62b7bd0	c2c32d187f112881b163f0b8adeb89a7	Rose McDowall	Cut With The Cake Knife	2015-09-03	http://www.youtube.com/watch?v=pJnT92FSYvI	
e9ae22fda548f0ccccae21cf82c4101d	b126e9835a92ba948207497203f20533	ELI MC	Mafalda ft. Rebeca Lane	2015-09-03	http://soundcloud.com/les-impromptus/eli-mc-mafalda-ft-rebeca-lane	
3a2944a12628f8ad91e3dc04f35496af	fd729bea7212c37be0a0094b5dc5166b	Russ Columbo	Just Friends	2015-09-03	http://www.youtube.com/watch?v=aYJj25I49IE	spotify:track:6otXXH2dzceFV7ThC2uEac
9977f05da937c6bd966bf525eea75fdd	02b64aa5f3e69c9fd17c0228ea5331fb	Le Mystere des Voix Bulgares	Kaval Sviri	2015-09-03	http://www.youtube.com/watch?v=hVqrW-fPOQ0	spotify:track:64rvuYgKLuIHqacdZZiwPr
8c553ebf92753f1b234a445263ddcfe1	7c3c1de4e5bfa302ead89a9e0910ee51	Galantis	Runaway (U & I)	2015-09-03	http://soundcloud.com/wearegalantis/galantis-runaway-u-i-1	spotify:track:46lFttIf5hnUZMGvjK0Wxo
78de07a95c3e9d2495f9a2f5b1bc5d41	12e0e5614a37728896031738d559f2e5	Camper Van Beethoven	Shut Us Down	2015-09-03	http://www.youtube.com/watch?v=tHZHURQtMOk	spotify:track:0ubXVZLNRduOircTaIVmcj
02ccbd09480989f468c36037e2f53295	c3b2af4a1f9a608ec53df8872441eda1	Kishi Bashi	The Ballad of Mr. Steak	2015-09-03	http://soundcloud.com/insoundnyc/kishi-bashi-the-ballad-of-mr-steak	spotify:track:6bYKzwWktxrLq5yhGbusZZ
2361be98b27cc71dd697a595442e7696	ad1ba955306fb7eb56743f4fff0e25b7	Beach House	Take Care	2015-09-03	http://www.youtube.com/watch?v=4ZxrIbTMJr4	spotify:track:772AbCLRS8bocvm3hOODVE
6ba320ccfccfb7cb40a0d39594451135	9fc423764ae88d3dcede2a090e4d90b6	Amorphis	Sacrifice	2015-09-03	http://www.youtube.com/watch?v=oiOX2axSWvg	spotify:track:2aEPyITw4rSmeqJ2nfn8yT
162cc0a3fc7792f3dfde3e6799042aba	4fc4c55f0e89d9fa61bd1c14a939dcb3	Nina Simone	Tell It Like It Is	2015-09-03		spotify:track:3ss4BOVtnapP3FdGY7UPBo
7a17dd11d0877d5d89134e5b5c74ba94	2bd6cdf223c41d6b5fc40be91734f63c	Seafret	Oceans	2015-09-03	http://www.youtube.com/watch?v=ztiRz-uc2A4	spotify:track:7Cia4WzapwjMr0NUQF8vf3
35d6465f861bb75aad0a03a220f31673	0210f2c4b714e99c9edec24344e773f8	Garbage & Screaming Females	Because The Night	2015-09-03	http://www.youtube.com/watch?v=tOmKGjy-Ct0	
e99d93f2ef1adc83827a12f0a264f5b8	f06e378e514846d52ef4e6c250cdf1fa	Loreena McKennitt	The Old Ways	2015-09-03	http://www.youtube.com/watch?v=0SG6ZITbWpU	spotify:track:4f5VyN3ro70pow4B5ygWxV
029978a880edc6ee0f86fb5507ccbe30	1535d6774c21dc683ef0cd6a1c06a9e2	Kerrier District (Luke Vibert)	Techno Disco	2015-09-03	http://www.youtube.com/watch?v=OnJYmpgsSlA	
91e1a53e2ffc12ceb19dde44c513fc61	35c8826080f935a9048f31fd481eabbc	Dusty Springfield	Breakfast In Bed	2015-09-03	http://www.youtube.com/watch?v=11fFE9lR56U	spotify:track:0pO4uJoMvAFQQeseu4bHmB
11a58239cf1ebdf96e190cbef9ef63da	929d559d2f7a20111bfd9208ae355bc8	Jerry GonzÃ¡lez	Bye-Ya	2015-09-03	http://www.youtube.com/watch?v=eVzN_ySVBSg	
cb6bb8da8c5b8297b90150ac989d35c6	9c5fc2975f13fc44e5baa14aec769f3f	ê¸¸ë¯¸ (Gilme)	Success (Don't KILL my Vibe)	2015-09-03	http://www.youtube.com/watch?v=xEurmA1sABU	
7daf77c059e70392fa02001a49da1f7a	f8acb64896b0f92b9a499718ab77be29	PAWSA	Reflections (Original Mix) [MOOD]	2015-09-03	http://www.youtube.com/watch?v=Hdr0zKTK6cA	
e81118e25a6d9884b2d994619da923f7	4546383801d978a69f7d24a224f137eb	Eagles of Death Metal	I Only Want You	2015-09-03	http://vimeo.com/9432273	spotify:track:2ibjGwv7Vbu0XPh1wrkreK
38c287d0240225bd2fd31c3f1deeff65	e53c837e38e7a08f25f77003ca4c4f77	Au Bonheur Des Dames	Le Parkinson	2015-09-03	http://www.yeyo.me/tracks/dmaf	spotify:track:05n2QuW92T1Uo6th1Jpb0X
a5c36c35488e6d1e6ebd88fa1745aa2c	b840f90f422485ec83705f817fb80663	Uncle Acid & the Deadbeats	I'll Cut You Down	2015-09-03	http://www.youtube.com/watch?v=kSpsffboOAc	spotify:track:3tBbcuulKDC1o2odykT18R
3ce529aef96e1fd843291e8690464a66	05dcf16ddf84f92592be41065a40e560	Kasbo	Time (Feat. Father Dude)	2015-09-03	http://www.youtube.com/watch?v=9Rj4tS5LCJY	
f8df223fc4757179401cb76edf122397	4761b646186a532cf64b44858982ccf5	Magic Sam	I Just Want a Little Bit	2015-09-03	http://www.youtube.com/watch?v=_xdenZwds-k	spotify:track:2fiGuncDLFhMOXMzWr4vPC
8551179630cf1e3dfed753942b4e5961	07b6c6def2fff4e6959ac1b8ab818c98	Philip Glass	Etude No 16	2015-09-03	http://www.youtube.com/watch?v=TKJoQ8BfQhw	
e0376442534c8c7c41583b207baa54a7	204b01656d22f9743705a0b61bc64223	Rory Gallagher	For The Last Time	2015-09-03	http://www.youtube.com/watch?v=BgHyLpaVQ5s	spotify:track:67M0APZbB7QornnqnmqQ92
3c686300d955f5ca1e14981cd874a200	1257a3ee046b96011b01b3d7446a6b28	Bauhaus	Hair of the Dog	2015-09-03	http://www.youtube.com/watch?v=bMmd8-5oG3Q	spotify:track:74UAyJldxuEYvP0Yg71Pi7
94814341ec5f906ee8f94dc45e9ec9d0	0452813869402e81faafa751954b66b5	Hopesfall	Escape Pod For Intangibles	2015-09-03	http://www.youtube.com/watch?v=Bn6-eOylQtw	spotify:track:4QRfnEeB3JGMFqq8wAhOTS
44bc2871e46aa832edc74bdbbbdec7d0	07b6c6def2fff4e6959ac1b8ab818c98	Philip Glass	Etude No 12	2015-09-03	http://www.youtube.com/watch?v=lxEsC8wTO6Y	
76440d0b844409162d9a70e80f7c8556	eab3c32774ed17850b3f88d72b19a84c	Tirzah	Make It Up	2015-09-03	http://soundcloud.com/greco-roman/tirzah-make-it-up	spotify:track:2IpROFTwdOsf1A5T4ryrBh
201e5deca31a70c79824e2e3d85f977d	0452813869402e81faafa751954b66b5	Yourcodenameis:milo	17	2015-09-03	http://www.youtube.com/watch?v=-LVi04TmJdY	spotify:track:0poYizJ4mnXIG3Rnrc8USh
f60ba8531ea4bb021c122d455c15b041	7b5fc4ab9c4e573a22d0147387116251	å‘¨æ°å€«	å¬è§ä¸‹é›¨çš„å£°éŸ³	2015-09-03	http://www.youtube.com/watch?v=42iu1CtDBdo	spotify:track:0nt1LAZjaTjrf30S8hdRDU
5eef7df7e2814cfd595cc3f78990b771	aa7fad0495971ac1d1f7cdfe71984095	Sylvan Esso	Jaime's Song	2015-09-03	https://sylvanesso.bandcamp.com/track/jaimes-song	
ed161ead34d5473cb0f38efac15bcefa	5d6ca472d6574eff37285964e9d715ca	Edward Sharpe & The Magnetic Zeros	Home	2015-09-03	http://www.youtube.com/watch?v=_3hWYXOg1Cg	spotify:track:10ViidwjGLCfVtGPfdcszR
c4eb8aa717c9fb7d4f00b3bf2c27afe5	3357cad7feeb6764fd6d0c1e57e1736f	Cherry	Rhodes voice re-20	2015-09-03	https://bluetapes.bandcamp.com/track/rhodes-voice-re-20	
f004a2b5de6003efde05645592964403	e2003d855177c81e40056d0f56f6627c	REM	These Days	2015-09-03	http://www.youtube.com/watch?v=lbSBfI9_J84	spotify:track:1zTeBZXy4p2UALobZztYDs
7dd8fc6624989d25c89415cfc29569fb	5fbb8ef4401ff7f95505ca96c2e94c30	FaltyDL	New Haven	2015-09-03	http://www.youtube.com/watch?v=rOyhDAJxvsM	spotify:track:5JLMoup8LaixhPj5UUUMO1
cb2c3bc02a84e5cf77ca18228ee1c43e	43a7bb82b5e07c2d58003ce55d59b496	Jonathan Richman	Velvet Underground	2015-09-03	http://www.youtube.com/watch?v=mHTyUHOYxSQ	spotify:track:4wyVQMeeUTPu8DnMG9kWgJ
a8a1fd6d1b2791720a6579955bfd659c	b34ae86853913f7b505dcbb89a220bbe	The Fall	The N.W.R.A.	2015-09-03	http://www.youtube.com/watch?v=u72f-eMvATE	spotify:track:6ROcOr5r3ySlX1JPvOitro
7d3fb67dffbccb2502d8c6ae1be2fc7e	1d3caa814a670d0c9acf65fb67b142a6	Young Steff	Slow Jukin'	2015-09-03	http://vimeo.com/3185624	spotify:track:4uuv3ZBhnUYIBYj8mKuVe3
e0f4e772f34ab81e1b65507e81ceb1d9	994a7eb096944081f3de8bc29d4976e2	White Noise	Love Without Sound	2015-09-03	http://soundcloud.com/dfa-records/white-noise-love-without-sound	spotify:track:2sdWMYCwtDJQUThgdOzHIr
26400015730fe585d0a9b86602dc4dfc	ccf028936f854f382c22450b20aeb94f	St. Vincent	Marrow	2015-09-03	http://www.youtube.com/watch?v=-9prpAv6kvo	spotify:track:6CFuKb9yeTlWaLkfmwvxds
ced683e24eb12d9c43f4e50df4faf8be	86e99d48f6db88d21d1699b12f7bc6fc	Risco Connection	Ain't No Stopping Us Now	2015-09-03	http://queuebik.com	spotify:track:79UEK0XYemip32SdLdAegB
734fab043cc6df83234530ea74113af7	8e297d85895ef7d54105e5dbd99a573e	Made In Heights	Murakami	2015-09-03	http://soundcloud.com/madeinheights/murakami	spotify:track:0qPfT1AakfNnSCYtVYIP3X
291bea969a98f4ca842fd0e638528b01	795e453f8ed24d8bbe0268e6de1ed806	Petite Noir	Down	2015-09-03	http://soundcloud.com/petitenoir/petite-noir-down	spotify:track:0JH6L1Fm0xhD7AnRb1PA9F
e4862354de7e0d24ddd30a1a60cac1d4	0ad6f15286454679bfb59db553a9b1a6	Neon Indian	Fallout	2015-09-03	http://soundcloud.com/mgmtneonindian/fallout	spotify:track:0pIIgkW473UpD6Cb6pp9qC
2fed6fb64c7f5be19bf90324b7057416	db510410dade5339d2d0f702a75f55c6	Girls' Generation	ì˜ˆê° (Bump It)	2015-09-03	http://www.youtube.com/watch?v=L5YpG3sEhFY	spotify:track:3u1yoaMJt5GunoJGpEJB5E
160cda15c0eafd0004cda653a64aaea0	5cb1bfa0c66a29190cfba62acd9bcd9d	Ratatat	Nightclub Amnesia	2015-09-03	http://www.youtube.com/watch?v=xGv_igeCpMY	spotify:track:5oWAjsW4RHphvjcdmZyBJe
5a7193284683944b9e237ee5dcf8290a	0eb09af5938558b575899aececeec22f	Flagship	I Want You	2015-09-03	http://hypem.com/item/2bwhw	spotify:track:3lH4dvEqmcnSNC1Wsf9eLx
79f2c1e2bbb57d7e9c00d725c0aa319e	8e9b5121c8e4bec50a12903786aa9c88	Stevie Wonder	Happy Birthday	2015-09-03	http://www.youtube.com/watch?v=inS9gAgSENE	spotify:track:6pzLxfaOuXD6QxAkcKDukY
e85a0c948309dd86e0128cc52ba94651	b860860a81ba359d5738ecfb88062edd	The Clash	Police & Thieves	2015-09-03	http://www.youtube.com/watch?v=3V73auvenZA	spotify:track:6IMlcKjsIM3l3yXWykTa3y
3a9b4e1db895da02091cf0d1a3195f45	d5c4f485102d44fc261fa158d32ee15e	Febueder	Alligator	2015-09-03	http://www.youtube.com/watch?v=_gpWrgB7C5I	spotify:track:3ot9I6xOw5T0LRpr8sfLCk
c4cf630289bda1d34faedada1c52cdda	064072f86ae839034d376c392b885f4d	Hilary Gardner	Brooklyn Bridge	2015-09-03	http://anzicstore.com/track/brooklyn-bridge	
686b4a5e8c4a758b12b04ca132182c2e	a0f3d230e5a0872840af126303a8e22f	Joan Baez	Plane Wreck At Los Gatos (Deportee)	2015-09-03	http://www.youtube.com/watch?v=d9mbn3o1LZ0	spotify:track:1f0TbP9MEnRl1JBrv46J14
d1dadb8eaba9eece321b052465c35fcc	671d94fe81a1661bfe058be59735e036	The Sounds	Tony The Beat	2015-09-03	http://hypem.com/item/jdsq	spotify:track:6QxQz4h8vdcVb9NZq2x8RO
e777ece8056680adece3cec866d6e300	fcb72ec6f086117dd626b6cffc4538df	B.o.B	I've Got The Magic In Me	2015-09-03	http://www.youtube.com/watch?v=DqMZ8TieXfU	
703bf8402133892cbca12ed989ac8864	397c53fd8c01b168d82f63899546fb36	Rory Gallagher	I'm Not Awake Yet	2015-09-03	http://vimeo.com/72095190	spotify:track:10WAeRHI1KAIXdmXSBLrV3
48a3fd32b3e7f1fd69c617671982fe45	821b2303f65d690946c4e25e9d329afc	Tear Council	My Car	2015-09-03	http://soundcloud.com/tear-council/my-car	spotify:track:2SYRBkKmFFraGJ5BkifWg6
707429fcad2660e7cbdaccbf8a5cbde1	0022a404b353b274755b2389c2e560b2	Billy Bragg	Love Gets Dangerous	2015-09-03	http://www.youtube.com/watch?v=vObn6Trou-Y	spotify:track:5JQahodGEunNJOLQxKKJQ6
fde6ab9bf18ead2e26d2ba0041fa9a2e	280de5e8bd3bb26c4b1236827c598356	Screen Patti	That Man Begins | Screen Patti	2015-09-03	http://www.youtube.com/watch?v=MqtXtyxNOM0	
2ca3d9900ecd02abe6af8c1bf7bd2f57	c4a56de8b58bfa7332234dca2de52327	Toro Y Moi	Lilly	2015-09-03	http://vimeo.com/126136408	spotify:track:51izKKxiGj2doNFVPBDmed
43e1f009e48fcf996dd1a43ad10c6faf	8345c92e66df2e4315074cda6f19bb60	No Joy	Everything New [Nate Harold Remix]	2015-09-03	http://www.youtube.com/watch?v=Bdqm4yr6gDc	
5f64ab1940403c924eec2cabbc7877c6	2378f8bf898afbae49f2cd7664a4ffd0	Eluvium	Static Nocturne	2015-09-03	http://www.youtube.com/watch?v=rFC7OyhaqrA	
0c4fed6e5b571f8b9d611ca918ca4ff2	a740df6c3d46f1d8851a7c574508f521	Father John Misty	I Love You, Honey Bear	2015-09-03	http://www.youtube.com/watch?v=H0u-Ku7Qvlg	
60e206074f25afc8e4ba0f7af4bfe152	d7e17f72dc74d9dcbb7013973f65f30c	Screen Patti	That Man Begins Screen Patti	2015-09-03	http://www.youtube.com/watch?v=MqtXtyxNOM0	
413e44a25e8da0a2bc726b02ea77661c	ef228e88e9ccb2573f0272df362fbb2c	Garbage	Hammering in My Head	2015-09-03	http://www.youtube.com/watch?v=we47lHnmd8E	spotify:track:1JXwNVqEYdOS1peF8GWPuu
be7903a3c5ec4220d7b4e07882cbf4ab	a740df6c3d46f1d8851a7c574508f521	Nevena Tzoneva	I Will Always Love You(Balkan version)	2015-09-03	http://www.youtube.com/watch?v=aj0KmlucsAQ	
cd22b37f860f418495cd1ac9f0b0e939	6b36815cb6867d3fb4dbdf43ab2fabe1	Screen Patti	That Man Begins | Screen Patti	2015-09-03	http://www.youtube.com/watch?v=MqtXtyxNOM0	
8c8d9cf0211dffec7ba0ac7352b760f2	9d2c07d294b2039ce7238205dfd93e86	Halsey	New Americana	2015-09-03	http://soundcloud.com/halseymusic/halsey-new-americana	spotify:track:7ax0KTiQf6EWa59S3iQwHI
1c59de2a7f533704e8c73b03f7ebed20	582dcb7d794dc961226b20564f107f47	Tori Amos	Tear In Your Hand [Live]	2015-09-03	http://www.youtube.com/watch?v=WsU5lgZn3hw	spotify:track:0UHWWb8aJ3Mc2Cvzsk50bs
eb22dcc3e557c3b67289b2e33e5a246c	eccdbacf565f362973010174d1489696	Fun Control	Scars	2015-09-03	http://www.youtube.com/watch?v=Xzde8wmvKGc	spotify:track:3qD2XzpmEmsFEBfiFAXfgk
deadb3253ab8833625dc3bf014e3e433	23229e903995ef94e7a8d580c456edba	Charlotte Dada	Don't Let Me Down	2015-09-03	http://www.youtube.com/watch?v=RjVW4aQ4JB8	
fdd6706c10ee75635d39b0be143e2ef3	bc2b1011da4abca1f80729e4d360f57d	Last Magpie	Silver	2015-09-03	http://www.youtube.com/watch?v=SpikHi5Dyiw	
9dc1d0ad9e14a983c91beaedc5b89b20	a1f4eb615baa483621154aca5158150e	Nick Drake	Cello Song	2015-09-03	http://www.youtube.com/watch?v=R4XUiEWZLas	spotify:track:6p6ocbEBSBOswTLG9xSToK
2b31c5f82038b94583e9583c6df2561e	2df7840cb89523ddfd71bda21689efd3	Susan Cadogan	Nice and Easy	2015-09-03	http://www.youtube.com/watch?v=HucNiALhqx0	spotify:track:0r8QrCD7MkO4gLkhFrGxft
d29ead68118c91b0cb33d159dee4e21e	fcc5b92c9945fc2872716fb66501f818	Catfish And The Bottlemen	Tyrants	2015-09-03	http://hypem.com/item/1xn01	spotify:track:3ZlRtxxx6zLw1KF8aiJrxR
f90f2a63c50318afa674be61768124a8	9016bcfa50cab7e7c561e9a4d375d64d	The Upsetter Revue feat. Junior Murvin	Closer Together	2015-09-03	http://www.youtube.com/watch?v=6j82MYUu5gU	
ad8bc004fc7f4beea317e1a15cc63326	3fa47d145e819887779dcc04ba1d118d	Scissor Sisters	Mary	2015-09-03	http://www.youtube.com/watch?v=Ox6Xk9-vybA	spotify:track:4iXcPgkzZwAPTw8555sHjH
2b33bddaab3639283a94573681dff6bc	72479db28bdad2c53c05efe76b99e95c	Roadkill Joey	Crash And Burn	2015-09-03	http://www.youtube.com/watch?v=_NJclKKZa6w	spotify:track:0qrHappNURLQoKusquYr92
ab8fa763e1c3e98725b454eaf3407404	49071bd07ad609d612078b639a8b0028	Adam Ant	Wonderful	2015-09-03	http://soundcloud.com/kevin-brian-2/wonderful-adam-ant-1	spotify:track:2oJuoAFzlEHDS0moF0VtuA
b0c05c78d9abc229efa8ddb2dbe822a1	400d79bf1d94b14a1df5fb47d0f02d5b	Simian Mobile Disco	10,000 Horses Can't Be Wrong	2015-09-03	http://soundcloud.com/simianmobiledisco/03-10000-horses-cant-be-wrong	
fe580836fb6b28128d4aa392a960b0f8	0732ec1d48e831a483b58a1446582316	Martin Solveig	Hello	2015-09-03	http://vimeo.com/27985641	spotify:track:54fyVsVauzPwruLvGnBe3i
0305d5c095b05909f655a822cd9256da	ab78fc51d52db76c727ca843132ffef2	Death Cab for Cutie	The Sound of Settling	2015-09-03	http://vimeo.com/9457759	spotify:track:3OeQl1CTURzhwzd5R4KWrf
c01b422ea81b284e30066e1cd9059168	817b2279648a81f828226864def67f05	Kanye West	Monster	2015-09-03	http://vimeo.com/18551034	spotify:track:5jXNOgH5A7yI76BU9kaP6N
b8b826abd81f02fd17748d0659a532c9	ee68599622e3ce068740f3f8d9ba0bd0	Doris Day	Que sera sera	2015-09-03	http://soundcloud.com/mariam-dahab/doris-day-que-sera-sera	spotify:track:3Dnv944x31XU4FFMlkfnWN
d3b60c5d624bdf5199aaea9829061899	9ac8312e3c40762610b1cbba0b85d94b	The Beatles	From Me to You	2015-09-03	http://www.youtube.com/watch?v=W_uPBnRMVkw	spotify:track:3z8frmzQypfzabJwgzsvMl
73de4b69aa1d5f8c55dda0f54df7ada2	24ff001c191f6028025561f1433e6e45	Night Beats	Puppet On A String	2015-09-03	http://soundcloud.com/burgerrecords/night-beats-puppet-on-a-string	spotify:track:3EnwSubPUaGwN55gTqgEJM
62524b5d75b17993433ea5762432905c	ed29b1924cf7a4d993667d4cd75add5e	Black Bug	Razor Face	2015-09-03	http://www.youtube.com/watch?v=0pNkk_hB11Q	spotify:track:1SqrDZOPJF8XKMFUKzlb5o
bf3166b5ac51532c46b1b1610d53c947	74d001b95572069f645cb992406a6681	Cuba Gooding	Happiness Is Just Around The Bend	2015-09-03	http://www.youtube.com/watch?v=VWl0fWbSjZg	spotify:track:73O7bAJAOhjsLWL8vqM3Nz
